'Elapsed time','MLII','V1'
'17:07.689',0.305,-0.090
'17:07.692',0.335,-0.100
'17:07.694',0.365,-0.120
'17:07.697',0.390,-0.150
'17:07.700',0.405,-0.165
'17:07.703',0.375,-0.175
'17:07.706',0.355,-0.185
'17:07.708',0.335,-0.205
'17:07.711',0.300,-0.205
'17:07.714',0.265,-0.215
'17:07.717',0.225,-0.230
'17:07.719',0.175,-0.235
'17:07.722',0.130,-0.245
'17:07.725',0.080,-0.245
'17:07.728',0.045,-0.255
'17:07.731',0.000,-0.265
'17:07.733',-0.030,-0.270
'17:07.736',-0.050,-0.265
'17:07.739',-0.060,-0.275
'17:07.742',-0.055,-0.275
'17:07.744',-0.050,-0.285
'17:07.747',-0.055,-0.305
'17:07.750',-0.055,-0.300
'17:07.753',-0.050,-0.285
'17:07.756',-0.055,-0.290
'17:07.758',-0.050,-0.275
'17:07.761',-0.070,-0.280
'17:07.764',-0.045,-0.300
'17:07.767',-0.040,-0.310
'17:07.769',-0.045,-0.320
'17:07.772',-0.050,-0.320
'17:07.775',-0.065,-0.325
'17:07.778',-0.075,-0.305
'17:07.781',-0.085,-0.290
'17:07.783',-0.085,-0.285
'17:07.786',-0.060,-0.265
'17:07.789',-0.050,-0.220
'17:07.792',-0.040,-0.165
'17:07.794',-0.055,-0.105
'17:07.797',-0.080,-0.085
'17:07.800',-0.115,-0.115
'17:07.803',-0.135,-0.245
'17:07.806',-0.105,-0.470
'17:07.808',-0.025,-0.800
'17:07.811',0.150,-1.175
'17:07.814',0.415,-1.535
'17:07.817',0.735,-1.790
'17:07.819',1.115,-1.955
'17:07.822',1.525,-2.050
'17:07.825',1.925,-2.080
'17:07.828',2.275,-2.065
'17:07.831',2.500,-2.040
'17:07.833',2.575,-2.005
'17:07.836',2.480,-1.965
'17:07.839',2.220,-1.925
'17:07.842',1.855,-1.865
'17:07.844',1.440,-1.785
'17:07.847',1.010,-1.660
'17:07.850',0.595,-1.470
'17:07.853',0.210,-1.225
'17:07.856',-0.130,-0.985
'17:07.858',-0.405,-0.800
'17:07.861',-0.650,-0.695
'17:07.864',-0.810,-0.625
'17:07.867',-0.875,-0.560
'17:07.869',-0.845,-0.515
'17:07.872',-0.765,-0.485
'17:07.875',-0.640,-0.450
'17:07.878',-0.525,-0.430
'17:07.881',-0.440,-0.390
'17:07.883',-0.390,-0.355
'17:07.886',-0.375,-0.345
'17:07.889',-0.375,-0.335
'17:07.892',-0.395,-0.320
'17:07.894',-0.420,-0.315
'17:07.897',-0.420,-0.290
'17:07.900',-0.440,-0.290
'17:07.903',-0.455,-0.285
'17:07.906',-0.470,-0.265
'17:07.908',-0.485,-0.265
'17:07.911',-0.500,-0.270
'17:07.914',-0.520,-0.265
'17:07.917',-0.525,-0.270
'17:07.919',-0.520,-0.270
'17:07.922',-0.510,-0.265
'17:07.925',-0.495,-0.230
'17:07.928',-0.490,-0.210
'17:07.931',-0.455,-0.210
'17:07.933',-0.465,-0.210
'17:07.936',-0.475,-0.205
'17:07.939',-0.495,-0.200
'17:07.942',-0.525,-0.190
'17:07.944',-0.530,-0.190
'17:07.947',-0.520,-0.165
'17:07.950',-0.505,-0.155
'17:07.953',-0.480,-0.120
'17:07.956',-0.475,-0.100
'17:07.958',-0.445,-0.085
'17:07.961',-0.440,-0.080
'17:07.964',-0.425,-0.095
'17:07.967',-0.405,-0.100
'17:07.969',-0.390,-0.090
'17:07.972',-0.360,-0.100
'17:07.975',-0.340,-0.080
'17:07.978',-0.320,-0.060
'17:07.981',-0.320,-0.030
'17:07.983',-0.310,-0.010
'17:07.986',-0.310,0.010
'17:07.989',-0.320,0.015
'17:07.992',-0.295,0.035
'17:07.994',-0.260,0.045
'17:07.997',-0.220,0.075
'17:08.000',-0.185,0.080
'17:08.003',-0.165,0.095
'17:08.006',-0.135,0.100
'17:08.008',-0.125,0.095
'17:08.011',-0.105,0.095
'17:08.014',-0.085,0.085
'17:08.017',-0.060,0.105
'17:08.019',-0.010,0.105
'17:08.022',0.010,0.115
'17:08.025',0.040,0.150
'17:08.028',0.070,0.150
'17:08.031',0.080,0.145
'17:08.033',0.110,0.145
'17:08.036',0.115,0.130
'17:08.039',0.135,0.125
'17:08.042',0.175,0.110
'17:08.044',0.215,0.105
'17:08.047',0.255,0.100
'17:08.050',0.300,0.100
'17:08.053',0.330,0.090
'17:08.056',0.350,0.080
'17:08.058',0.370,0.070
'17:08.061',0.405,0.070
'17:08.064',0.435,0.035
'17:08.067',0.465,0.030
'17:08.069',0.480,0.010
'17:08.072',0.490,-0.015
'17:08.075',0.500,-0.020
'17:08.078',0.515,-0.055
'17:08.081',0.520,-0.065
'17:08.083',0.540,-0.090
'17:08.086',0.555,-0.110
'17:08.089',0.570,-0.120
'17:08.092',0.585,-0.120
'17:08.094',0.600,-0.120
'17:08.097',0.590,-0.125
'17:08.100',0.580,-0.125
'17:08.103',0.550,-0.145
'17:08.106',0.520,-0.150
'17:08.108',0.505,-0.170
'17:08.111',0.495,-0.170
'17:08.114',0.490,-0.175
'17:08.117',0.490,-0.180
'17:08.119',0.475,-0.155
'17:08.122',0.465,-0.130
'17:08.125',0.435,-0.125
'17:08.128',0.410,-0.130
'17:08.131',0.385,-0.135
'17:08.133',0.345,-0.160
'17:08.136',0.320,-0.180
'17:08.139',0.295,-0.180
'17:08.142',0.275,-0.180
'17:08.144',0.260,-0.160
'17:08.147',0.215,-0.130
'17:08.150',0.180,-0.105
'17:08.153',0.160,-0.100
'17:08.156',0.120,-0.095
'17:08.158',0.085,-0.090
'17:08.161',0.070,-0.085
'17:08.164',0.045,-0.085
'17:08.167',0.025,-0.070
'17:08.169',-0.010,-0.065
'17:08.172',-0.045,-0.050
'17:08.175',-0.095,-0.050
'17:08.178',-0.125,-0.030
'17:08.181',-0.160,-0.020
'17:08.183',-0.170,0.000
'17:08.186',-0.180,0.000
'17:08.189',-0.180,-0.010
'17:08.192',-0.195,-0.015
'17:08.194',-0.235,-0.015
'17:08.197',-0.245,0.000
'17:08.200',-0.265,-0.005
'17:08.203',-0.285,0.000
'17:08.206',-0.280,-0.005
'17:08.208',-0.295,-0.020
'17:08.211',-0.285,-0.020
'17:08.214',-0.280,-0.005
'17:08.217',-0.270,0.025
'17:08.219',-0.275,0.055
'17:08.222',-0.270,0.065
'17:08.225',-0.270,0.080
'17:08.228',-0.270,0.095
'17:08.231',-0.255,0.110
'17:08.233',-0.255,0.125
'17:08.236',-0.265,0.140
'17:08.239',-0.275,0.175
'17:08.242',-0.280,0.180
'17:08.244',-0.280,0.175
'17:08.247',-0.270,0.175
'17:08.250',-0.235,0.160
'17:08.253',-0.190,0.135
'17:08.256',-0.155,0.120
'17:08.258',-0.110,0.095
'17:08.261',-0.080,0.080
'17:08.264',-0.065,0.060
'17:08.267',-0.060,0.040
'17:08.269',-0.060,0.010
'17:08.272',-0.055,-0.035
'17:08.275',-0.045,-0.050
'17:08.278',-0.025,-0.080
'17:08.281',0.000,-0.080
'17:08.283',0.015,-0.080
'17:08.286',0.020,-0.070
'17:08.289',0.005,-0.075
'17:08.292',0.000,-0.100
'17:08.294',-0.030,-0.125
'17:08.297',-0.075,-0.145
'17:08.300',-0.125,-0.150
'17:08.303',-0.185,-0.165
'17:08.306',-0.255,-0.185
'17:08.308',-0.300,-0.200
'17:08.311',-0.355,-0.215
'17:08.314',-0.390,-0.215
'17:08.317',-0.385,-0.220
'17:08.319',-0.380,-0.210
'17:08.322',-0.375,-0.205
'17:08.325',-0.355,-0.200
'17:08.328',-0.345,-0.215
'17:08.331',-0.350,-0.200
'17:08.333',-0.365,-0.205
'17:08.336',-0.370,-0.215
'17:08.339',-0.400,-0.215
'17:08.342',-0.405,-0.235
'17:08.344',-0.410,-0.235
'17:08.347',-0.405,-0.240
'17:08.350',-0.395,-0.230
'17:08.353',-0.400,-0.225
'17:08.356',-0.385,-0.215
'17:08.358',-0.375,-0.210
'17:08.361',-0.385,-0.205
'17:08.364',-0.395,-0.200
'17:08.367',-0.390,-0.175
'17:08.369',-0.395,-0.170
'17:08.372',-0.390,-0.155
'17:08.375',-0.395,-0.135
'17:08.378',-0.410,-0.110
'17:08.381',-0.445,-0.050
'17:08.383',-0.465,0.000
'17:08.386',-0.495,-0.005
'17:08.389',-0.500,-0.095
'17:08.392',-0.490,-0.280
'17:08.394',-0.425,-0.570
'17:08.397',-0.280,-0.935
'17:08.400',-0.055,-1.300
'17:08.403',0.215,-1.600
'17:08.406',0.560,-1.820
'17:08.408',0.950,-1.955
'17:08.411',1.360,-2.000
'17:08.414',1.770,-1.985
'17:08.417',2.105,-1.975
'17:08.419',2.305,-1.975
'17:08.422',2.330,-1.965
'17:08.425',2.195,-1.940
'17:08.428',1.935,-1.890
'17:08.431',1.600,-1.835
'17:08.433',1.230,-1.750
'17:08.436',0.820,-1.630
'17:08.439',0.425,-1.460
'17:08.442',0.045,-1.225
'17:08.444',-0.300,-0.985
'17:08.447',-0.615,-0.770
'17:08.450',-0.895,-0.620
'17:08.453',-1.090,-0.505
'17:08.456',-1.190,-0.435
'17:08.458',-1.165,-0.400
'17:08.461',-1.055,-0.355
'17:08.464',-0.925,-0.345
'17:08.467',-0.800,-0.320
'17:08.469',-0.710,-0.300
'17:08.472',-0.660,-0.295
'17:08.475',-0.675,-0.280
'17:08.478',-0.710,-0.280
'17:08.481',-0.750,-0.270
'17:08.483',-0.790,-0.250
'17:08.486',-0.805,-0.225
'17:08.489',-0.810,-0.220
'17:08.492',-0.790,-0.185
'17:08.494',-0.785,-0.185
'17:08.497',-0.770,-0.175
'17:08.500',-0.775,-0.180
'17:08.503',-0.790,-0.180
'17:08.506',-0.805,-0.180
'17:08.508',-0.830,-0.180
'17:08.511',-0.840,-0.165
'17:08.514',-0.850,-0.155
'17:08.517',-0.850,-0.140
'17:08.519',-0.840,-0.120
'17:08.522',-0.845,-0.105
'17:08.525',-0.835,-0.100
'17:08.528',-0.845,-0.085
'17:08.531',-0.850,-0.085
'17:08.533',-0.850,-0.070
'17:08.536',-0.860,-0.070
'17:08.539',-0.860,-0.055
'17:08.542',-0.855,-0.035
'17:08.544',-0.855,-0.030
'17:08.547',-0.850,-0.035
'17:08.550',-0.845,-0.025
'17:08.553',-0.850,-0.025
'17:08.556',-0.835,-0.015
'17:08.558',-0.820,0.005
'17:08.561',-0.815,0.020
'17:08.564',-0.790,0.040
'17:08.567',-0.760,0.040
'17:08.569',-0.750,0.030
'17:08.572',-0.750,0.035
'17:08.575',-0.760,0.045
'17:08.578',-0.750,0.045
'17:08.581',-0.750,0.065
'17:08.583',-0.730,0.095
'17:08.586',-0.705,0.120
'17:08.589',-0.655,0.150
'17:08.592',-0.625,0.160
'17:08.594',-0.595,0.170
'17:08.597',-0.570,0.190
'17:08.600',-0.545,0.190
'17:08.603',-0.520,0.190
'17:08.606',-0.495,0.195
'17:08.608',-0.455,0.205
'17:08.611',-0.420,0.210
'17:08.614',-0.380,0.225
'17:08.617',-0.330,0.220
'17:08.619',-0.295,0.225
'17:08.622',-0.255,0.220
'17:08.625',-0.200,0.230
'17:08.628',-0.165,0.235
'17:08.631',-0.125,0.230
'17:08.633',-0.080,0.230
'17:08.636',-0.055,0.225
'17:08.639',-0.025,0.205
'17:08.642',0.015,0.195
'17:08.644',0.040,0.160
'17:08.647',0.065,0.150
'17:08.650',0.100,0.135
'17:08.653',0.160,0.135
'17:08.656',0.190,0.125
'17:08.658',0.255,0.120
'17:08.661',0.295,0.100
'17:08.664',0.330,0.085
'17:08.667',0.340,0.055
'17:08.669',0.350,0.025
'17:08.672',0.365,0.005
'17:08.675',0.370,-0.010
'17:08.678',0.380,-0.005
'17:08.681',0.390,0.005
'17:08.683',0.395,-0.010
'17:08.686',0.400,-0.015
'17:08.689',0.390,-0.030
'17:08.692',0.395,-0.060
'17:08.694',0.380,-0.085
'17:08.697',0.375,-0.105
'17:08.700',0.370,-0.105
'17:08.703',0.350,-0.110
'17:08.706',0.340,-0.110
'17:08.708',0.315,-0.110
'17:08.711',0.295,-0.130
'17:08.714',0.280,-0.130
'17:08.717',0.245,-0.140
'17:08.719',0.240,-0.130
'17:08.722',0.225,-0.120
'17:08.725',0.210,-0.110
'17:08.728',0.185,-0.080
'17:08.731',0.155,-0.075
'17:08.733',0.120,-0.075
'17:08.736',0.065,-0.080
'17:08.739',0.030,-0.085
'17:08.742',0.010,-0.090
'17:08.744',-0.025,-0.095
'17:08.747',-0.035,-0.085
'17:08.750',-0.060,-0.070
'17:08.753',-0.070,-0.050
'17:08.756',-0.085,-0.025
'17:08.758',-0.100,-0.010
'17:08.761',-0.125,0.000
'17:08.764',-0.145,-0.005
'17:08.767',-0.165,0.000
'17:08.769',-0.185,-0.005
'17:08.772',-0.195,-0.010
'17:08.775',-0.205,0.005
'17:08.778',-0.230,0.010
'17:08.781',-0.245,0.035
'17:08.783',-0.250,0.045
'17:08.786',-0.240,0.070
'17:08.789',-0.235,0.100
'17:08.792',-0.230,0.135
'17:08.794',-0.220,0.150
'17:08.797',-0.215,0.185
'17:08.800',-0.230,0.210
'17:08.803',-0.230,0.230
'17:08.806',-0.240,0.235
'17:08.808',-0.235,0.220
'17:08.811',-0.205,0.200
'17:08.814',-0.210,0.180
'17:08.817',-0.155,0.150
'17:08.819',-0.130,0.140
'17:08.822',-0.110,0.120
'17:08.825',-0.075,0.105
'17:08.828',-0.045,0.070
'17:08.831',-0.020,0.025
'17:08.833',-0.010,-0.005
'17:08.836',0.005,-0.045
'17:08.839',0.020,-0.075
'17:08.842',0.035,-0.100
'17:08.844',0.035,-0.105
'17:08.847',0.025,-0.090
'17:08.850',0.030,-0.085
'17:08.853',0.030,-0.095
'17:08.856',0.030,-0.105
'17:08.858',0.015,-0.110
'17:08.861',-0.025,-0.115
'17:08.864',-0.085,-0.130
'17:08.867',-0.150,-0.130
'17:08.869',-0.225,-0.150
'17:08.872',-0.290,-0.160
'17:08.875',-0.320,-0.190
'17:08.878',-0.345,-0.195
'17:08.881',-0.365,-0.205
'17:08.883',-0.365,-0.210
'17:08.886',-0.365,-0.200
'17:08.889',-0.350,-0.190
'17:08.892',-0.345,-0.180
'17:08.894',-0.335,-0.190
'17:08.897',-0.345,-0.190
'17:08.900',-0.355,-0.200
'17:08.903',-0.360,-0.215
'17:08.906',-0.370,-0.225
'17:08.908',-0.380,-0.235
'17:08.911',-0.395,-0.235
'17:08.914',-0.400,-0.210
'17:08.917',-0.405,-0.200
'17:08.919',-0.395,-0.190
'17:08.922',-0.390,-0.190
'17:08.925',-0.360,-0.185
'17:08.928',-0.355,-0.180
'17:08.931',-0.360,-0.155
'17:08.933',-0.370,-0.105
'17:08.936',-0.405,-0.055
'17:08.939',-0.430,-0.005
'17:08.942',-0.430,0.035
'17:08.944',-0.475,0.030
'17:08.947',-0.485,-0.020
'17:08.950',-0.480,-0.135
'17:08.953',-0.440,-0.330
'17:08.956',-0.360,-0.625
'17:08.958',-0.200,-0.975
'17:08.961',0.025,-1.330
'17:08.964',0.315,-1.655
'17:08.967',0.680,-1.910
'17:08.969',1.085,-2.090
'17:08.972',1.500,-2.165
'17:08.975',1.890,-2.185
'17:08.978',2.145,-2.175
'17:08.981',2.235,-2.120
'17:08.983',2.125,-2.065
'17:08.986',1.855,-1.990
'17:08.989',1.460,-1.910
'17:08.992',1.000,-1.740
'17:08.994',0.500,-1.480
'17:08.997',0.015,-1.125
'17:09.000',-0.410,-0.775
'17:09.003',-0.765,-0.510
'17:09.006',-0.970,-0.375
'17:09.008',-1.035,-0.325
'17:09.011',-0.960,-0.345
'17:09.014',-0.815,-0.355
'17:09.017',-0.650,-0.370
'17:09.019',-0.535,-0.360
'17:09.022',-0.500,-0.340
'17:09.025',-0.515,-0.315
'17:09.028',-0.555,-0.270
'17:09.031',-0.615,-0.270
'17:09.033',-0.620,-0.265
'17:09.036',-0.635,-0.260
'17:09.039',-0.645,-0.275
'17:09.042',-0.650,-0.265
'17:09.044',-0.645,-0.270
'17:09.047',-0.650,-0.245
'17:09.050',-0.670,-0.220
'17:09.053',-0.670,-0.205
'17:09.056',-0.665,-0.200
'17:09.058',-0.660,-0.175
'17:09.061',-0.665,-0.160
'17:09.064',-0.670,-0.160
'17:09.067',-0.695,-0.145
'17:09.069',-0.700,-0.150
'17:09.072',-0.715,-0.150
'17:09.075',-0.720,-0.150
'17:09.078',-0.715,-0.145
'17:09.081',-0.710,-0.135
'17:09.083',-0.700,-0.125
'17:09.086',-0.715,-0.105
'17:09.089',-0.700,-0.095
'17:09.092',-0.705,-0.070
'17:09.094',-0.700,-0.055
'17:09.097',-0.690,-0.045
'17:09.100',-0.690,-0.035
'17:09.103',-0.680,-0.010
'17:09.106',-0.680,-0.015
'17:09.108',-0.670,-0.015
'17:09.111',-0.675,-0.010
'17:09.114',-0.660,0.005
'17:09.117',-0.655,0.025
'17:09.119',-0.630,0.055
'17:09.122',-0.620,0.085
'17:09.125',-0.580,0.105
'17:09.128',-0.550,0.110
'17:09.131',-0.520,0.125
'17:09.133',-0.505,0.140
'17:09.136',-0.485,0.140
'17:09.139',-0.450,0.160
'17:09.142',-0.425,0.165
'17:09.144',-0.385,0.170
'17:09.147',-0.360,0.190
'17:09.150',-0.310,0.190
'17:09.153',-0.255,0.205
'17:09.156',-0.210,0.210
'17:09.158',-0.180,0.215
'17:09.161',-0.145,0.220
'17:09.164',-0.095,0.230
'17:09.167',-0.045,0.235
'17:09.169',-0.010,0.230
'17:09.172',0.045,0.235
'17:09.175',0.095,0.220
'17:09.178',0.130,0.215
'17:09.181',0.160,0.210
'17:09.183',0.190,0.210
'17:09.186',0.225,0.215
'17:09.189',0.280,0.210
'17:09.192',0.350,0.225
'17:09.194',0.410,0.220
'17:09.197',0.450,0.195
'17:09.200',0.485,0.180
'17:09.203',0.505,0.150
'17:09.206',0.520,0.125
'17:09.208',0.550,0.095
'17:09.211',0.565,0.080
'17:09.214',0.590,0.075
'17:09.217',0.625,0.085
'17:09.219',0.635,0.075
'17:09.222',0.645,0.080
'17:09.225',0.645,0.070
'17:09.228',0.645,0.045
'17:09.231',0.635,0.020
'17:09.233',0.645,-0.005
'17:09.236',0.640,-0.025
'17:09.239',0.640,-0.045
'17:09.242',0.635,-0.050
'17:09.244',0.625,-0.060
'17:09.247',0.625,-0.070
'17:09.250',0.610,-0.090
'17:09.253',0.605,-0.105
'17:09.256',0.595,-0.125
'17:09.258',0.575,-0.130
'17:09.261',0.570,-0.140
'17:09.264',0.555,-0.155
'17:09.267',0.535,-0.160
'17:09.269',0.500,-0.150
'17:09.272',0.455,-0.150
'17:09.275',0.425,-0.170
'17:09.278',0.390,-0.155
'17:09.281',0.360,-0.155
'17:09.283',0.340,-0.145
'17:09.286',0.315,-0.135
'17:09.289',0.310,-0.135
'17:09.292',0.285,-0.120
'17:09.294',0.250,-0.115
'17:09.297',0.230,-0.125
'17:09.300',0.200,-0.125
'17:09.303',0.175,-0.095
'17:09.306',0.155,-0.075
'17:09.308',0.130,-0.055
'17:09.311',0.110,-0.050
'17:09.314',0.085,-0.035
'17:09.317',0.065,-0.040
'17:09.319',0.045,-0.055
'17:09.322',0.030,-0.060
'17:09.325',0.030,-0.055
'17:09.328',0.020,-0.045
'17:09.331',0.000,-0.035
'17:09.333',-0.010,-0.020
'17:09.336',-0.030,0.000
'17:09.339',-0.060,0.020
'17:09.342',-0.075,0.030
'17:09.344',-0.090,0.035
'17:09.347',-0.080,0.055
'17:09.350',-0.060,0.070
'17:09.353',-0.045,0.105
'17:09.356',-0.040,0.130
'17:09.358',-0.065,0.160
'17:09.361',-0.080,0.165
'17:09.364',-0.105,0.160
'17:09.367',-0.090,0.145
'17:09.369',-0.075,0.115
'17:09.372',-0.055,0.080
'17:09.375',-0.015,0.045
'17:09.378',0.030,0.010
'17:09.381',0.085,-0.005
'17:09.383',0.135,-0.055
'17:09.386',0.160,-0.075
'17:09.389',0.180,-0.120
'17:09.392',0.205,-0.135
'17:09.394',0.225,-0.170
'17:09.397',0.255,-0.195
'17:09.400',0.280,-0.190
'17:09.403',0.290,-0.185
'17:09.406',0.295,-0.185
'17:09.408',0.280,-0.200
'17:09.411',0.245,-0.215
'17:09.414',0.205,-0.240
'17:09.417',0.160,-0.260
'17:09.419',0.115,-0.270
'17:09.422',0.080,-0.265
'17:09.425',0.060,-0.245
'17:09.428',0.025,-0.235
'17:09.431',-0.005,-0.250
'17:09.433',-0.040,-0.265
'17:09.436',-0.075,-0.280
'17:09.439',-0.095,-0.305
'17:09.442',-0.105,-0.320
'17:09.444',-0.090,-0.325
'17:09.447',-0.080,-0.320
'17:09.450',-0.070,-0.315
'17:09.453',-0.050,-0.305
'17:09.456',-0.035,-0.300
'17:09.458',-0.035,-0.300
'17:09.461',-0.030,-0.315
'17:09.464',-0.030,-0.320
'17:09.467',-0.040,-0.330
'17:09.469',-0.045,-0.345
'17:09.472',-0.040,-0.340
'17:09.475',-0.045,-0.350
'17:09.478',-0.055,-0.335
'17:09.481',-0.045,-0.320
'17:09.483',-0.045,-0.315
'17:09.486',-0.040,-0.300
'17:09.489',-0.015,-0.295
'17:09.492',-0.015,-0.265
'17:09.494',-0.020,-0.230
'17:09.497',-0.035,-0.180
'17:09.500',-0.050,-0.130
'17:09.503',-0.075,-0.105
'17:09.506',-0.095,-0.155
'17:09.508',-0.100,-0.300
'17:09.511',-0.045,-0.550
'17:09.514',0.055,-0.900
'17:09.517',0.235,-1.310
'17:09.519',0.475,-1.700
'17:09.522',0.765,-2.020
'17:09.525',1.095,-2.245
'17:09.528',1.455,-2.380
'17:09.531',1.810,-2.455
'17:09.533',2.100,-2.470
'17:09.536',2.270,-2.445
'17:09.539',2.265,-2.415
'17:09.542',2.070,-2.350
'17:09.544',1.735,-2.295
'17:09.547',1.345,-2.240
'17:09.550',0.920,-2.145
'17:09.553',0.515,-1.960
'17:09.556',0.175,-1.665
'17:09.558',-0.090,-1.315
'17:09.561',-0.295,-0.975
'17:09.564',-0.465,-0.740
'17:09.567',-0.580,-0.600
'17:09.569',-0.670,-0.535
'17:09.572',-0.690,-0.520
'17:09.575',-0.650,-0.535
'17:09.578',-0.555,-0.520
'17:09.581',-0.445,-0.510
'17:09.583',-0.340,-0.485
'17:09.586',-0.255,-0.460
'17:09.589',-0.230,-0.435
'17:09.592',-0.250,-0.405
'17:09.594',-0.265,-0.385
'17:09.597',-0.310,-0.380
'17:09.600',-0.330,-0.380
'17:09.603',-0.355,-0.365
'17:09.606',-0.365,-0.355
'17:09.608',-0.360,-0.355
'17:09.611',-0.370,-0.350
'17:09.614',-0.370,-0.335
'17:09.617',-0.380,-0.315
'17:09.619',-0.400,-0.295
'17:09.622',-0.415,-0.275
'17:09.625',-0.420,-0.265
'17:09.628',-0.420,-0.255
'17:09.631',-0.415,-0.255
'17:09.633',-0.410,-0.250
'17:09.636',-0.410,-0.245
'17:09.639',-0.450,-0.215
'17:09.642',-0.460,-0.215
'17:09.644',-0.465,-0.205
'17:09.647',-0.455,-0.195
'17:09.650',-0.450,-0.200
'17:09.653',-0.420,-0.185
'17:09.656',-0.390,-0.160
'17:09.658',-0.375,-0.145
'17:09.661',-0.355,-0.115
'17:09.664',-0.350,-0.105
'17:09.667',-0.355,-0.075
'17:09.669',-0.360,-0.060
'17:09.672',-0.355,-0.045
'17:09.675',-0.335,-0.055
'17:09.678',-0.315,-0.045
'17:09.681',-0.285,-0.025
'17:09.683',-0.255,-0.015
'17:09.686',-0.225,0.020
'17:09.689',-0.210,0.050
'17:09.692',-0.175,0.075
'17:09.694',-0.130,0.105
'17:09.697',-0.090,0.125
'17:09.700',-0.060,0.135
'17:09.703',-0.020,0.130
'17:09.706',-0.005,0.135
'17:09.708',0.020,0.135
'17:09.711',0.030,0.140
'17:09.714',0.060,0.160
'17:09.717',0.100,0.180
'17:09.719',0.135,0.205
'17:09.722',0.170,0.210
'17:09.725',0.215,0.195
'17:09.728',0.250,0.200
'17:09.731',0.265,0.185
'17:09.733',0.305,0.195
'17:09.736',0.345,0.195
'17:09.739',0.390,0.190
'17:09.742',0.425,0.190
'17:09.744',0.455,0.160
'17:09.747',0.480,0.175
'17:09.750',0.500,0.150
'17:09.753',0.530,0.145
'17:09.756',0.565,0.145
'17:09.758',0.600,0.125
'17:09.761',0.630,0.120
'17:09.764',0.670,0.110
'17:09.767',0.675,0.085
'17:09.769',0.705,0.065
'17:09.772',0.715,0.035
'17:09.775',0.720,0.025
'17:09.778',0.700,0.005
'17:09.781',0.705,-0.005
'17:09.783',0.715,-0.005
'17:09.786',0.725,0.000
'17:09.789',0.750,0.005
'17:09.792',0.755,-0.020
'17:09.794',0.755,-0.010
'17:09.797',0.725,-0.035
'17:09.800',0.695,-0.020
'17:09.803',0.660,-0.050
'17:09.806',0.640,-0.075
'17:09.808',0.610,-0.115
'17:09.811',0.610,-0.140
'17:09.814',0.600,-0.155
'17:09.817',0.565,-0.165
'17:09.819',0.550,-0.165
'17:09.822',0.505,-0.160
'17:09.825',0.480,-0.175
'17:09.828',0.460,-0.155
'17:09.831',0.430,-0.165
'17:09.833',0.425,-0.165
'17:09.836',0.385,-0.155
'17:09.839',0.330,-0.160
'17:09.842',0.270,-0.165
'17:09.844',0.220,-0.170
'17:09.847',0.180,-0.170
'17:09.850',0.160,-0.160
'17:09.853',0.165,-0.130
'17:09.856',0.160,-0.120
'17:09.858',0.150,-0.090
'17:09.861',0.105,-0.075
'17:09.864',0.070,-0.060
'17:09.867',0.025,-0.055
'17:09.869',-0.020,-0.050
'17:09.872',-0.065,-0.045
'17:09.875',-0.100,-0.025
'17:09.878',-0.135,-0.040
'17:09.881',-0.155,-0.030
'17:09.883',-0.180,-0.025
'17:09.886',-0.200,-0.030
'17:09.889',-0.215,-0.010
'17:09.892',-0.225,-0.015
'17:09.894',-0.240,-0.010
'17:09.897',-0.240,-0.015
'17:09.900',-0.235,-0.005
'17:09.903',-0.250,0.005
'17:09.906',-0.265,0.005
'17:09.908',-0.275,0.010
'17:09.911',-0.290,0.015
'17:09.914',-0.295,0.020
'17:09.917',-0.280,0.045
'17:09.919',-0.255,0.095
'17:09.922',-0.240,0.140
'17:09.925',-0.235,0.180
'17:09.928',-0.230,0.200
'17:09.931',-0.235,0.195
'17:09.933',-0.240,0.170
'17:09.936',-0.230,0.140
'17:09.939',-0.195,0.125
'17:09.942',-0.155,0.110
'17:09.944',-0.110,0.065
'17:09.947',-0.065,0.035
'17:09.950',-0.020,-0.005
'17:09.953',-0.005,-0.040
'17:09.956',0.010,-0.070
'17:09.958',0.035,-0.080
'17:09.961',0.050,-0.085
'17:09.964',0.065,-0.090
'17:09.967',0.070,-0.095
'17:09.969',0.065,-0.105
'17:09.972',0.050,-0.125
'17:09.975',0.030,-0.140
'17:09.978',-0.005,-0.170
'17:09.981',-0.045,-0.185
'17:09.983',-0.105,-0.190
'17:09.986',-0.155,-0.205
'17:09.989',-0.195,-0.190
'17:09.992',-0.230,-0.185
'17:09.994',-0.260,-0.195
'17:09.997',-0.295,-0.205
'17:10.000',-0.320,-0.220
'17:10.003',-0.335,-0.235
'17:10.006',-0.330,-0.235
'17:10.008',-0.330,-0.245
'17:10.011',-0.330,-0.255
'17:10.014',-0.360,-0.240
'17:10.017',-0.360,-0.225
'17:10.019',-0.390,-0.220
'17:10.022',-0.385,-0.225
'17:10.025',-0.375,-0.230
'17:10.028',-0.350,-0.220
'17:10.031',-0.330,-0.225
'17:10.033',-0.335,-0.240
'17:10.036',-0.335,-0.240
'17:10.039',-0.345,-0.235
'17:10.042',-0.365,-0.265
'17:10.044',-0.385,-0.275
'17:10.047',-0.395,-0.255
'17:10.050',-0.390,-0.220
'17:10.053',-0.380,-0.155
'17:10.056',-0.360,-0.085
'17:10.058',-0.365,-0.005
'17:10.061',-0.385,0.025
