'Elapsed time','MLII','V1'
'25:13.564',-0.740,-0.290
'25:13.567',-0.745,-0.300
'25:13.569',-0.735,-0.305
'25:13.572',-0.725,-0.315
'25:13.575',-0.710,-0.320
'25:13.578',-0.695,-0.315
'25:13.581',-0.655,-0.335
'25:13.583',-0.605,-0.325
'25:13.586',-0.545,-0.315
'25:13.589',-0.450,-0.315
'25:13.592',-0.345,-0.315
'25:13.594',-0.220,-0.320
'25:13.597',-0.050,-0.330
'25:13.600',0.150,-0.355
'25:13.603',0.395,-0.405
'25:13.606',0.635,-0.475
'25:13.608',0.855,-0.570
'25:13.611',1.055,-0.685
'25:13.614',1.245,-0.795
'25:13.617',1.435,-0.905
'25:13.619',1.605,-0.995
'25:13.622',1.710,-1.085
'25:13.625',1.690,-1.160
'25:13.628',1.500,-1.225
'25:13.631',1.130,-1.280
'25:13.633',0.635,-1.320
'25:13.636',0.085,-1.310
'25:13.639',-0.410,-1.275
'25:13.642',-0.785,-1.210
'25:13.644',-1.015,-1.125
'25:13.647',-1.085,-1.030
'25:13.650',-1.090,-0.935
'25:13.653',-1.030,-0.850
'25:13.656',-0.970,-0.775
'25:13.658',-0.935,-0.700
'25:13.661',-0.895,-0.630
'25:13.664',-0.880,-0.570
'25:13.667',-0.885,-0.510
'25:13.669',-0.895,-0.460
'25:13.672',-0.900,-0.405
'25:13.675',-0.915,-0.370
'25:13.678',-0.930,-0.345
'25:13.681',-0.945,-0.335
'25:13.683',-0.945,-0.320
'25:13.686',-0.945,-0.310
'25:13.689',-0.945,-0.300
'25:13.692',-0.940,-0.285
'25:13.694',-0.945,-0.275
'25:13.697',-0.945,-0.275
'25:13.700',-0.945,-0.275
'25:13.703',-0.950,-0.280
'25:13.706',-0.955,-0.275
'25:13.708',-0.965,-0.295
'25:13.711',-0.980,-0.290
'25:13.714',-0.980,-0.300
'25:13.717',-0.985,-0.270
'25:13.719',-0.990,-0.270
'25:13.722',-0.980,-0.260
'25:13.725',-0.985,-0.250
'25:13.728',-0.980,-0.255
'25:13.731',-0.975,-0.245
'25:13.733',-0.995,-0.250
'25:13.736',-0.990,-0.245
'25:13.739',-0.990,-0.265
'25:13.742',-1.000,-0.270
'25:13.744',-1.010,-0.270
'25:13.747',-1.010,-0.270
'25:13.750',-1.015,-0.270
'25:13.753',-1.015,-0.255
'25:13.756',-1.025,-0.250
'25:13.758',-1.015,-0.240
'25:13.761',-1.010,-0.230
'25:13.764',-1.015,-0.235
'25:13.767',-1.030,-0.250
'25:13.769',-1.025,-0.240
'25:13.772',-1.040,-0.250
'25:13.775',-1.050,-0.250
'25:13.778',-1.070,-0.265
'25:13.781',-1.080,-0.260
'25:13.783',-1.080,-0.250
'25:13.786',-1.080,-0.245
'25:13.789',-1.085,-0.230
'25:13.792',-1.080,-0.220
'25:13.794',-1.090,-0.220
'25:13.797',-1.085,-0.220
'25:13.800',-1.085,-0.225
'25:13.803',-1.090,-0.225
'25:13.806',-1.115,-0.240
'25:13.808',-1.120,-0.235
'25:13.811',-1.130,-0.245
'25:13.814',-1.135,-0.230
'25:13.817',-1.130,-0.220
'25:13.819',-1.145,-0.210
'25:13.822',-1.135,-0.205
'25:13.825',-1.130,-0.190
'25:13.828',-1.115,-0.190
'25:13.831',-1.120,-0.190
'25:13.833',-1.120,-0.195
'25:13.836',-1.125,-0.185
'25:13.839',-1.130,-0.200
'25:13.842',-1.130,-0.195
'25:13.844',-1.130,-0.195
'25:13.847',-1.125,-0.195
'25:13.850',-1.130,-0.190
'25:13.853',-1.115,-0.175
'25:13.856',-1.105,-0.170
'25:13.858',-1.080,-0.155
'25:13.861',-1.065,-0.150
'25:13.864',-1.050,-0.145
'25:13.867',-1.040,-0.155
'25:13.869',-1.030,-0.150
'25:13.872',-1.020,-0.160
'25:13.875',-1.025,-0.160
'25:13.878',-1.015,-0.165
'25:13.881',-1.000,-0.170
'25:13.883',-0.980,-0.160
'25:13.886',-0.960,-0.165
'25:13.889',-0.930,-0.150
'25:13.892',-0.915,-0.145
'25:13.894',-0.890,-0.145
'25:13.897',-0.870,-0.155
'25:13.900',-0.850,-0.155
'25:13.903',-0.815,-0.170
'25:13.906',-0.810,-0.180
'25:13.908',-0.810,-0.185
'25:13.911',-0.800,-0.205
'25:13.914',-0.790,-0.205
'25:13.917',-0.780,-0.205
'25:13.919',-0.770,-0.205
'25:13.922',-0.760,-0.210
'25:13.925',-0.750,-0.200
'25:13.928',-0.740,-0.190
'25:13.931',-0.740,-0.210
'25:13.933',-0.740,-0.230
'25:13.936',-0.740,-0.230
'25:13.939',-0.730,-0.240
'25:13.942',-0.735,-0.250
'25:13.944',-0.730,-0.260
'25:13.947',-0.735,-0.270
'25:13.950',-0.725,-0.255
'25:13.953',-0.725,-0.255
'25:13.956',-0.720,-0.245
'25:13.958',-0.710,-0.230
'25:13.961',-0.700,-0.230
'25:13.964',-0.700,-0.220
'25:13.967',-0.700,-0.230
'25:13.969',-0.690,-0.220
'25:13.972',-0.705,-0.230
'25:13.975',-0.705,-0.235
'25:13.978',-0.705,-0.240
'25:13.981',-0.695,-0.245
'25:13.983',-0.700,-0.230
'25:13.986',-0.680,-0.245
'25:13.989',-0.675,-0.260
'25:13.992',-0.665,-0.275
'25:13.994',-0.650,-0.285
'25:13.997',-0.645,-0.305
'25:14.000',-0.635,-0.330
'25:14.003',-0.640,-0.345
'25:14.006',-0.655,-0.360
'25:14.008',-0.665,-0.365
'25:14.011',-0.685,-0.370
'25:14.014',-0.710,-0.355
'25:14.017',-0.730,-0.350
'25:14.019',-0.755,-0.335
'25:14.022',-0.785,-0.300
'25:14.025',-0.790,-0.290
'25:14.028',-0.805,-0.275
'25:14.031',-0.820,-0.270
'25:14.033',-0.825,-0.265
'25:14.036',-0.840,-0.260
'25:14.039',-0.870,-0.275
'25:14.042',-0.895,-0.270
'25:14.044',-0.895,-0.265
'25:14.047',-0.925,-0.255
'25:14.050',-0.925,-0.255
'25:14.053',-0.950,-0.260
'25:14.056',-0.930,-0.255
'25:14.058',-0.925,-0.245
'25:14.061',-0.910,-0.235
'25:14.064',-0.895,-0.240
'25:14.067',-0.905,-0.240
'25:14.069',-0.900,-0.240
'25:14.072',-0.905,-0.245
'25:14.075',-0.905,-0.265
'25:14.078',-0.910,-0.270
'25:14.081',-0.915,-0.260
'25:14.083',-0.905,-0.260
'25:14.086',-0.900,-0.260
'25:14.089',-0.890,-0.255
'25:14.092',-0.870,-0.255
'25:14.094',-0.865,-0.245
'25:14.097',-0.845,-0.250
'25:14.100',-0.840,-0.255
'25:14.103',-0.840,-0.260
'25:14.106',-0.835,-0.270
'25:14.108',-0.815,-0.290
'25:14.111',-0.820,-0.280
'25:14.114',-0.795,-0.285
'25:14.117',-0.770,-0.280
'25:14.119',-0.750,-0.285
'25:14.122',-0.680,-0.285
'25:14.125',-0.615,-0.280
'25:14.128',-0.530,-0.280
'25:14.131',-0.420,-0.270
'25:14.133',-0.300,-0.300
'25:14.136',-0.165,-0.305
'25:14.139',-0.005,-0.350
'25:14.142',0.200,-0.385
'25:14.144',0.405,-0.455
'25:14.147',0.615,-0.535
'25:14.150',0.825,-0.635
'25:14.153',1.015,-0.735
'25:14.156',1.210,-0.850
'25:14.158',1.400,-0.965
'25:14.161',1.565,-1.060
'25:14.164',1.605,-1.165
'25:14.167',1.455,-1.270
'25:14.169',1.075,-1.340
'25:14.172',0.550,-1.370
'25:14.175',-0.030,-1.365
'25:14.178',-0.575,-1.300
'25:14.181',-0.950,-1.200
'25:14.183',-1.140,-1.095
'25:14.186',-1.170,-0.975
'25:14.189',-1.125,-0.875
'25:14.192',-1.040,-0.790
'25:14.194',-0.975,-0.720
'25:14.197',-0.910,-0.660
'25:14.200',-0.885,-0.600
'25:14.203',-0.890,-0.540
'25:14.206',-0.915,-0.470
'25:14.208',-0.940,-0.400
'25:14.211',-0.945,-0.345
'25:14.214',-0.965,-0.335
'25:14.217',-0.980,-0.290
'25:14.219',-0.985,-0.280
'25:14.222',-0.980,-0.280
'25:14.225',-0.970,-0.275
'25:14.228',-0.970,-0.260
'25:14.231',-0.965,-0.250
'25:14.233',-0.955,-0.265
'25:14.236',-0.965,-0.260
'25:14.239',-0.965,-0.265
'25:14.242',-0.985,-0.265
'25:14.244',-0.990,-0.270
'25:14.247',-1.000,-0.270
'25:14.250',-0.995,-0.265
'25:14.253',-1.000,-0.250
'25:14.256',-1.005,-0.250
'25:14.258',-1.005,-0.240
'25:14.261',-0.995,-0.235
'25:14.264',-0.990,-0.225
'25:14.267',-1.000,-0.235
'25:14.269',-1.015,-0.235
'25:14.272',-1.020,-0.235
'25:14.275',-1.030,-0.260
'25:14.278',-1.035,-0.260
'25:14.281',-1.040,-0.260
'25:14.283',-1.045,-0.250
'25:14.286',-1.040,-0.245
'25:14.289',-1.030,-0.235
'25:14.292',-1.040,-0.225
'25:14.294',-1.035,-0.215
'25:14.297',-1.030,-0.210
'25:14.300',-1.035,-0.215
'25:14.303',-1.030,-0.220
'25:14.306',-1.040,-0.230
'25:14.308',-1.050,-0.245
'25:14.311',-1.050,-0.245
'25:14.314',-1.065,-0.240
'25:14.317',-1.075,-0.230
'25:14.319',-1.070,-0.225
'25:14.322',-1.075,-0.215
'25:14.325',-1.070,-0.205
'25:14.328',-1.065,-0.205
'25:14.331',-1.075,-0.200
'25:14.333',-1.080,-0.200
'25:14.336',-1.090,-0.205
'25:14.339',-1.100,-0.205
'25:14.342',-1.110,-0.220
'25:14.344',-1.125,-0.225
'25:14.347',-1.135,-0.225
'25:14.350',-1.135,-0.210
'25:14.353',-1.135,-0.200
'25:14.356',-1.125,-0.180
'25:14.358',-1.130,-0.190
'25:14.361',-1.125,-0.180
'25:14.364',-1.115,-0.180
'25:14.367',-1.110,-0.170
'25:14.369',-1.120,-0.165
'25:14.372',-1.115,-0.180
'25:14.375',-1.125,-0.175
'25:14.378',-1.125,-0.180
'25:14.381',-1.120,-0.175
'25:14.383',-1.125,-0.165
'25:14.386',-1.105,-0.170
'25:14.389',-1.100,-0.155
'25:14.392',-1.090,-0.145
'25:14.394',-1.065,-0.130
'25:14.397',-1.040,-0.130
'25:14.400',-1.025,-0.145
'25:14.403',-1.020,-0.145
'25:14.406',-1.005,-0.155
'25:14.408',-0.995,-0.155
'25:14.411',-0.990,-0.165
'25:14.414',-0.965,-0.175
'25:14.417',-0.950,-0.165
'25:14.419',-0.930,-0.150
'25:14.422',-0.905,-0.150
'25:14.425',-0.885,-0.145
'25:14.428',-0.855,-0.145
'25:14.431',-0.835,-0.150
'25:14.433',-0.810,-0.160
'25:14.436',-0.800,-0.175
'25:14.439',-0.785,-0.200
'25:14.442',-0.775,-0.200
'25:14.444',-0.760,-0.210
'25:14.447',-0.760,-0.230
'25:14.450',-0.775,-0.220
'25:14.453',-0.765,-0.215
'25:14.456',-0.775,-0.220
'25:14.458',-0.765,-0.220
'25:14.461',-0.745,-0.215
'25:14.464',-0.750,-0.225
'25:14.467',-0.755,-0.230
'25:14.469',-0.745,-0.250
'25:14.472',-0.755,-0.245
'25:14.475',-0.755,-0.260
'25:14.478',-0.760,-0.260
'25:14.481',-0.765,-0.275
'25:14.483',-0.770,-0.255
'25:14.486',-0.780,-0.275
'25:14.489',-0.770,-0.250
'25:14.492',-0.760,-0.260
'25:14.494',-0.755,-0.255
'25:14.497',-0.755,-0.260
'25:14.500',-0.765,-0.270
'25:14.503',-0.760,-0.265
'25:14.506',-0.760,-0.270
'25:14.508',-0.770,-0.280
'25:14.511',-0.780,-0.285
'25:14.514',-0.775,-0.295
'25:14.517',-0.785,-0.280
'25:14.519',-0.780,-0.285
'25:14.522',-0.775,-0.265
'25:14.525',-0.770,-0.270
'25:14.528',-0.765,-0.260
'25:14.531',-0.760,-0.265
'25:14.533',-0.760,-0.270
'25:14.536',-0.770,-0.270
'25:14.539',-0.775,-0.280
'25:14.542',-0.785,-0.280
'25:14.544',-0.800,-0.285
'25:14.547',-0.795,-0.290
'25:14.550',-0.805,-0.280
'25:14.553',-0.795,-0.270
'25:14.556',-0.790,-0.265
'25:14.558',-0.790,-0.255
'25:14.561',-0.780,-0.250
'25:14.564',-0.775,-0.255
'25:14.567',-0.780,-0.265
'25:14.569',-0.785,-0.260
'25:14.572',-0.795,-0.270
'25:14.575',-0.800,-0.270
'25:14.578',-0.810,-0.280
'25:14.581',-0.810,-0.275
'25:14.583',-0.810,-0.275
'25:14.586',-0.800,-0.270
'25:14.589',-0.790,-0.265
'25:14.592',-0.790,-0.250
'25:14.594',-0.775,-0.245
'25:14.597',-0.760,-0.250
'25:14.600',-0.755,-0.255
'25:14.603',-0.765,-0.260
'25:14.606',-0.780,-0.265
'25:14.608',-0.795,-0.270
'25:14.611',-0.795,-0.265
'25:14.614',-0.780,-0.275
'25:14.617',-0.785,-0.270
'25:14.619',-0.780,-0.270
'25:14.622',-0.765,-0.255
'25:14.625',-0.755,-0.260
'25:14.628',-0.755,-0.255
'25:14.631',-0.750,-0.245
'25:14.633',-0.760,-0.250
'25:14.636',-0.760,-0.250
'25:14.639',-0.760,-0.260
'25:14.642',-0.775,-0.260
'25:14.644',-0.770,-0.275
'25:14.647',-0.770,-0.275
'25:14.650',-0.765,-0.275
'25:14.653',-0.755,-0.270
'25:14.656',-0.740,-0.260
'25:14.658',-0.745,-0.250
'25:14.661',-0.745,-0.245
'25:14.664',-0.730,-0.235
'25:14.667',-0.720,-0.245
'25:14.669',-0.720,-0.260
'25:14.672',-0.740,-0.270
'25:14.675',-0.740,-0.265
'25:14.678',-0.740,-0.285
'25:14.681',-0.745,-0.280
'25:14.683',-0.745,-0.275
'25:14.686',-0.745,-0.265
'25:14.689',-0.730,-0.265
'25:14.692',-0.730,-0.260
'25:14.694',-0.725,-0.255
'25:14.697',-0.705,-0.250
'25:14.700',-0.720,-0.260
'25:14.703',-0.720,-0.250
'25:14.706',-0.730,-0.265
'25:14.708',-0.730,-0.270
'25:14.711',-0.720,-0.270
'25:14.714',-0.730,-0.275
'25:14.717',-0.730,-0.270
'25:14.719',-0.725,-0.270
'25:14.722',-0.720,-0.250
'25:14.725',-0.700,-0.255
'25:14.728',-0.685,-0.240
'25:14.731',-0.680,-0.245
'25:14.733',-0.675,-0.260
'25:14.736',-0.665,-0.240
'25:14.739',-0.665,-0.255
'25:14.742',-0.680,-0.250
'25:14.744',-0.670,-0.255
'25:14.747',-0.675,-0.255
'25:14.750',-0.675,-0.225
'25:14.753',-0.670,-0.225
'25:14.756',-0.660,-0.215
'25:14.758',-0.650,-0.205
'25:14.761',-0.640,-0.180
'25:14.764',-0.615,-0.185
'25:14.767',-0.610,-0.200
'25:14.769',-0.615,-0.200
'25:14.772',-0.615,-0.205
'25:14.775',-0.610,-0.215
'25:14.778',-0.605,-0.225
'25:14.781',-0.575,-0.235
'25:14.783',-0.570,-0.240
'25:14.786',-0.575,-0.245
'25:14.789',-0.555,-0.260
'25:14.792',-0.555,-0.275
'25:14.794',-0.565,-0.295
'25:14.797',-0.570,-0.295
'25:14.800',-0.580,-0.305
'25:14.803',-0.595,-0.295
'25:14.806',-0.605,-0.285
'25:14.808',-0.635,-0.275
'25:14.811',-0.660,-0.275
'25:14.814',-0.665,-0.270
'25:14.817',-0.670,-0.255
'25:14.819',-0.680,-0.265
'25:14.822',-0.680,-0.245
'25:14.825',-0.700,-0.240
'25:14.828',-0.705,-0.230
'25:14.831',-0.715,-0.225
'25:14.833',-0.720,-0.225
'25:14.836',-0.720,-0.225
'25:14.839',-0.735,-0.235
'25:14.842',-0.745,-0.245
'25:14.844',-0.745,-0.250
'25:14.847',-0.740,-0.260
'25:14.850',-0.730,-0.240
'25:14.853',-0.730,-0.255
'25:14.856',-0.720,-0.245
'25:14.858',-0.710,-0.240
'25:14.861',-0.700,-0.230
'25:14.864',-0.690,-0.230
'25:14.867',-0.685,-0.235
'25:14.869',-0.680,-0.245
'25:14.872',-0.675,-0.245
'25:14.875',-0.670,-0.260
'25:14.878',-0.655,-0.260
'25:14.881',-0.625,-0.260
'25:14.883',-0.590,-0.255
'25:14.886',-0.540,-0.260
'25:14.889',-0.480,-0.255
'25:14.892',-0.390,-0.245
'25:14.894',-0.285,-0.240
'25:14.897',-0.145,-0.245
'25:14.900',0.015,-0.260
'25:14.903',0.225,-0.270
'25:14.906',0.435,-0.305
'25:14.908',0.660,-0.340
'25:14.911',0.840,-0.425
'25:14.914',1.015,-0.485
'25:14.917',1.145,-0.575
'25:14.919',1.260,-0.655
'25:14.922',1.405,-0.730
'25:14.925',1.560,-0.815
'25:14.928',1.685,-0.895
'25:14.931',1.700,-0.975
'25:14.933',1.525,-1.045
'25:14.936',1.190,-1.110
'25:14.939',0.700,-1.150
'25:14.942',0.190,-1.150
'25:14.944',-0.300,-1.145
'25:14.947',-0.665,-1.090
'25:14.950',-0.900,-1.035
'25:14.953',-1.005,-0.950
'25:14.956',-1.010,-0.855
'25:14.958',-0.985,-0.775
'25:14.961',-0.925,-0.700
'25:14.964',-0.885,-0.640
'25:14.967',-0.855,-0.590
'25:14.969',-0.840,-0.520
'25:14.972',-0.830,-0.470
'25:14.975',-0.840,-0.410
'25:14.978',-0.840,-0.350
'25:14.981',-0.855,-0.310
'25:14.983',-0.865,-0.280
'25:14.986',-0.885,-0.260
'25:14.989',-0.880,-0.245
'25:14.992',-0.880,-0.235
'25:14.994',-0.870,-0.235
'25:14.997',-0.855,-0.220
'25:15.000',-0.860,-0.215
'25:15.003',-0.855,-0.225
'25:15.006',-0.875,-0.235
'25:15.008',-0.875,-0.230
'25:15.011',-0.885,-0.225
'25:15.014',-0.910,-0.225
'25:15.017',-0.890,-0.210
'25:15.019',-0.895,-0.210
'25:15.022',-0.885,-0.210
'25:15.025',-0.885,-0.195
'25:15.028',-0.880,-0.195
'25:15.031',-0.870,-0.195
'25:15.033',-0.890,-0.200
'25:15.036',-0.895,-0.200
'25:15.039',-0.915,-0.205
'25:15.042',-0.925,-0.210
'25:15.044',-0.930,-0.210
'25:15.047',-0.945,-0.205
'25:15.050',-0.940,-0.205
'25:15.053',-0.950,-0.205
'25:15.056',-0.955,-0.195
'25:15.058',-0.945,-0.185
'25:15.061',-0.930,-0.185
'25:15.064',-0.950,-0.175
'25:15.067',-0.940,-0.180
'25:15.069',-0.950,-0.195
'25:15.072',-0.960,-0.190
'25:15.075',-0.965,-0.190
'25:15.078',-0.965,-0.195
'25:15.081',-0.990,-0.195
'25:15.083',-1.000,-0.185
'25:15.086',-0.995,-0.185
'25:15.089',-0.995,-0.175
'25:15.092',-0.995,-0.170
'25:15.094',-0.995,-0.165
'25:15.097',-0.995,-0.145
'25:15.100',-1.000,-0.170
'25:15.103',-1.000,-0.165
'25:15.106',-1.015,-0.175
'25:15.108',-1.035,-0.180
'25:15.111',-1.035,-0.185
'25:15.114',-1.045,-0.175
'25:15.117',-1.055,-0.180
'25:15.119',-1.040,-0.175
'25:15.122',-1.035,-0.165
'25:15.125',-1.035,-0.160
'25:15.128',-1.030,-0.150
'25:15.131',-1.025,-0.145
'25:15.133',-1.020,-0.150
'25:15.136',-1.045,-0.150
'25:15.139',-1.035,-0.150
'25:15.142',-1.045,-0.160
'25:15.144',-1.055,-0.150
'25:15.147',-1.060,-0.160
'25:15.150',-1.055,-0.145
'25:15.153',-1.045,-0.140
'25:15.156',-1.035,-0.135
'25:15.158',-1.025,-0.120
'25:15.161',-1.020,-0.115
'25:15.164',-1.015,-0.115
'25:15.167',-1.015,-0.110
'25:15.169',-1.010,-0.120
'25:15.172',-1.010,-0.120
'25:15.175',-0.995,-0.125
'25:15.178',-0.985,-0.120
'25:15.181',-0.970,-0.140
'25:15.183',-0.970,-0.110
'25:15.186',-0.955,-0.120
'25:15.189',-0.935,-0.115
'25:15.192',-0.920,-0.115
'25:15.194',-0.900,-0.100
'25:15.197',-0.865,-0.100
'25:15.200',-0.860,-0.115
'25:15.203',-0.850,-0.115
'25:15.206',-0.825,-0.130
'25:15.208',-0.815,-0.140
'25:15.211',-0.800,-0.135
'25:15.214',-0.785,-0.150
'25:15.217',-0.770,-0.145
'25:15.219',-0.750,-0.150
'25:15.222',-0.730,-0.150
'25:15.225',-0.720,-0.135
'25:15.228',-0.695,-0.155
'25:15.231',-0.685,-0.135
'25:15.233',-0.675,-0.160
'25:15.236',-0.660,-0.165
'25:15.239',-0.665,-0.175
'25:15.242',-0.675,-0.195
'25:15.244',-0.670,-0.195
'25:15.247',-0.675,-0.205
'25:15.250',-0.680,-0.205
'25:15.253',-0.680,-0.200
'25:15.256',-0.685,-0.205
'25:15.258',-0.665,-0.195
'25:15.261',-0.670,-0.190
'25:15.264',-0.655,-0.190
'25:15.267',-0.655,-0.205
'25:15.269',-0.665,-0.205
'25:15.272',-0.645,-0.220
'25:15.275',-0.660,-0.225
'25:15.278',-0.660,-0.235
'25:15.281',-0.690,-0.240
'25:15.283',-0.680,-0.230
'25:15.286',-0.695,-0.230
'25:15.289',-0.675,-0.220
'25:15.292',-0.675,-0.220
'25:15.294',-0.670,-0.205
'25:15.297',-0.670,-0.210
'25:15.300',-0.675,-0.220
'25:15.303',-0.680,-0.220
'25:15.306',-0.670,-0.235
'25:15.308',-0.685,-0.250
'25:15.311',-0.685,-0.240
'25:15.314',-0.695,-0.250
'25:15.317',-0.700,-0.240
'25:15.319',-0.710,-0.240
'25:15.322',-0.705,-0.225
'25:15.325',-0.700,-0.225
'25:15.328',-0.705,-0.225
'25:15.331',-0.685,-0.225
'25:15.333',-0.690,-0.230
'25:15.336',-0.695,-0.230
'25:15.339',-0.700,-0.225
'25:15.342',-0.710,-0.250
'25:15.344',-0.720,-0.250
'25:15.347',-0.720,-0.260
'25:15.350',-0.735,-0.240
'25:15.353',-0.740,-0.240
'25:15.356',-0.730,-0.240
'25:15.358',-0.740,-0.235
'25:15.361',-0.720,-0.215
'25:15.364',-0.715,-0.220
'25:15.367',-0.710,-0.220
'25:15.369',-0.705,-0.235
'25:15.372',-0.705,-0.240
'25:15.375',-0.705,-0.245
'25:15.378',-0.705,-0.250
'25:15.381',-0.710,-0.260
'25:15.383',-0.695,-0.250
'25:15.386',-0.685,-0.250
'25:15.389',-0.680,-0.250
'25:15.392',-0.685,-0.245
'25:15.394',-0.685,-0.240
'25:15.397',-0.685,-0.230
'25:15.400',-0.695,-0.245
'25:15.403',-0.685,-0.265
'25:15.406',-0.640,-0.285
'25:15.408',-0.575,-0.320
'25:15.411',-0.485,-0.395
'25:15.414',-0.350,-0.485
'25:15.417',-0.200,-0.610
'25:15.419',-0.055,-0.735
'25:15.422',0.080,-0.865
'25:15.425',0.175,-0.970
'25:15.428',0.245,-1.030
'25:15.431',0.275,-1.075
'25:15.433',0.235,-1.120
'25:15.436',0.115,-1.125
'25:15.439',-0.050,-1.125
'25:15.442',-0.240,-1.100
'25:15.444',-0.410,-1.070
'25:15.447',-0.535,-1.050
'25:15.450',-0.655,-1.010
'25:15.453',-0.770,-1.010
'25:15.456',-0.930,-0.985
'25:15.458',-1.110,-0.985
'25:15.461',-1.310,-0.945
'25:15.464',-1.480,-0.915
'25:15.467',-1.610,-0.895
'25:15.469',-1.690,-0.880
'25:15.472',-1.695,-0.850
'25:15.475',-1.675,-0.830
'25:15.478',-1.610,-0.795
'25:15.481',-1.540,-0.750
'25:15.483',-1.460,-0.715
'25:15.486',-1.395,-0.680
'25:15.489',-1.340,-0.630
'25:15.492',-1.295,-0.585
'25:15.494',-1.270,-0.545
'25:15.497',-1.220,-0.505
'25:15.500',-1.190,-0.475
'25:15.503',-1.140,-0.455
'25:15.506',-1.085,-0.445
'25:15.508',-1.055,-0.425
'25:15.511',-1.015,-0.415
'25:15.514',-0.995,-0.400
'25:15.517',-0.945,-0.390
'25:15.519',-0.920,-0.375
'25:15.522',-0.885,-0.350
'25:15.525',-0.850,-0.340
'25:15.528',-0.810,-0.315
'25:15.531',-0.780,-0.310
'25:15.533',-0.740,-0.295
'25:15.536',-0.730,-0.260
'25:15.539',-0.710,-0.230
'25:15.542',-0.725,-0.215
'25:15.544',-0.730,-0.165
'25:15.547',-0.750,-0.155
'25:15.550',-0.755,-0.115
'25:15.553',-0.770,-0.095
'25:15.556',-0.780,-0.080
'25:15.558',-0.775,-0.070
'25:15.561',-0.785,-0.060
'25:15.564',-0.775,-0.035
'25:15.567',-0.780,-0.045
'25:15.569',-0.780,-0.045
'25:15.572',-0.785,-0.050
'25:15.575',-0.775,-0.045
'25:15.578',-0.790,-0.045
'25:15.581',-0.800,-0.045
'25:15.583',-0.805,-0.035
'25:15.586',-0.820,-0.025
'25:15.589',-0.800,-0.015
'25:15.592',-0.790,0.000
'25:15.594',-0.785,0.010
'25:15.597',-0.795,0.020
'25:15.600',-0.780,0.015
'25:15.603',-0.795,0.015
'25:15.606',-0.790,0.030
'25:15.608',-0.800,0.020
'25:15.611',-0.815,0.015
'25:15.614',-0.815,0.035
'25:15.617',-0.820,0.040
'25:15.619',-0.825,0.045
'25:15.622',-0.805,0.065
'25:15.625',-0.810,0.080
'25:15.628',-0.790,0.110
'25:15.631',-0.790,0.105
'25:15.633',-0.775,0.120
'25:15.636',-0.790,0.125
'25:15.639',-0.775,0.130
'25:15.642',-0.775,0.125
'25:15.644',-0.770,0.135
'25:15.647',-0.760,0.140
'25:15.650',-0.760,0.155
'25:15.653',-0.740,0.170
'25:15.656',-0.730,0.170
'25:15.658',-0.690,0.195
'25:15.661',-0.660,0.200
'25:15.664',-0.625,0.200
'25:15.667',-0.610,0.205
'25:15.669',-0.590,0.195
'25:15.672',-0.560,0.185
'25:15.675',-0.530,0.185
'25:15.678',-0.525,0.175
'25:15.681',-0.490,0.180
'25:15.683',-0.465,0.175
'25:15.686',-0.435,0.180
'25:15.689',-0.395,0.175
'25:15.692',-0.360,0.175
'25:15.694',-0.315,0.180
'25:15.697',-0.285,0.165
'25:15.700',-0.265,0.155
'25:15.703',-0.250,0.140
'25:15.706',-0.215,0.120
'25:15.708',-0.205,0.095
'25:15.711',-0.180,0.075
'25:15.714',-0.170,0.060
'25:15.717',-0.150,0.050
'25:15.719',-0.150,0.045
'25:15.722',-0.120,0.030
'25:15.725',-0.115,0.015
'25:15.728',-0.100,0.005
'25:15.731',-0.085,-0.010
'25:15.733',-0.100,-0.030
'25:15.736',-0.110,-0.050
'25:15.739',-0.105,-0.065
'25:15.742',-0.135,-0.095
'25:15.744',-0.150,-0.110
'25:15.747',-0.170,-0.125
'25:15.750',-0.190,-0.130
'25:15.753',-0.210,-0.135
'25:15.756',-0.215,-0.145
'25:15.758',-0.230,-0.150
'25:15.761',-0.235,-0.155
'25:15.764',-0.235,-0.160
'25:15.767',-0.270,-0.185
'25:15.769',-0.285,-0.190
'25:15.772',-0.325,-0.205
'25:15.775',-0.330,-0.225
'25:15.778',-0.380,-0.235
'25:15.781',-0.380,-0.240
'25:15.783',-0.410,-0.235
'25:15.786',-0.410,-0.250
'25:15.789',-0.425,-0.245
'25:15.792',-0.435,-0.235
'25:15.794',-0.445,-0.240
'25:15.797',-0.455,-0.240
'25:15.800',-0.460,-0.245
'25:15.803',-0.475,-0.250
'25:15.806',-0.490,-0.260
'25:15.808',-0.505,-0.270
'25:15.811',-0.520,-0.270
'25:15.814',-0.535,-0.275
'25:15.817',-0.545,-0.270
'25:15.819',-0.545,-0.270
'25:15.822',-0.555,-0.265
'25:15.825',-0.550,-0.265
'25:15.828',-0.545,-0.250
'25:15.831',-0.550,-0.250
'25:15.833',-0.560,-0.260
'25:15.836',-0.555,-0.270
'25:15.839',-0.560,-0.270
'25:15.842',-0.570,-0.290
'25:15.844',-0.580,-0.295
'25:15.847',-0.585,-0.305
'25:15.850',-0.575,-0.295
'25:15.853',-0.580,-0.285
'25:15.856',-0.580,-0.280
'25:15.858',-0.570,-0.275
'25:15.861',-0.560,-0.270
