'Elapsed time','MLII','V1'
'20:11.336',-0.315,0.165
'20:11.339',-0.325,0.175
'20:11.342',-0.320,0.190
'20:11.344',-0.310,0.205
'20:11.347',-0.305,0.195
'20:11.350',-0.315,0.170
'20:11.353',-0.335,0.165
'20:11.356',-0.335,0.175
'20:11.358',-0.330,0.205
'20:11.361',-0.310,0.190
'20:11.364',-0.315,0.185
'20:11.367',-0.320,0.175
'20:11.369',-0.345,0.180
'20:11.372',-0.335,0.180
'20:11.375',-0.320,0.205
'20:11.378',-0.315,0.190
'20:11.381',-0.305,0.185
'20:11.383',-0.305,0.175
'20:11.386',-0.315,0.185
'20:11.389',-0.300,0.200
'20:11.392',-0.295,0.230
'20:11.394',-0.265,0.220
'20:11.397',-0.265,0.205
'20:11.400',-0.280,0.195
'20:11.403',-0.285,0.200
'20:11.406',-0.280,0.220
'20:11.408',-0.260,0.215
'20:11.411',-0.230,0.215
'20:11.414',-0.210,0.215
'20:11.417',-0.220,0.210
'20:11.419',-0.225,0.190
'20:11.422',-0.215,0.195
'20:11.425',-0.210,0.195
'20:11.428',-0.205,0.190
'20:11.431',-0.230,0.165
'20:11.433',-0.270,0.155
'20:11.436',-0.285,0.155
'20:11.439',-0.290,0.155
'20:11.442',-0.275,0.160
'20:11.444',-0.280,0.160
'20:11.447',-0.305,0.160
'20:11.450',-0.320,0.130
'20:11.453',-0.315,0.145
'20:11.456',-0.305,0.145
'20:11.458',-0.280,0.180
'20:11.461',-0.270,0.195
'20:11.464',-0.300,0.175
'20:11.467',-0.325,0.170
'20:11.469',-0.345,0.165
'20:11.472',-0.345,0.165
'20:11.475',-0.335,0.175
'20:11.478',-0.315,0.165
'20:11.481',-0.330,0.160
'20:11.483',-0.350,0.145
'20:11.486',-0.370,0.145
'20:11.489',-0.360,0.160
'20:11.492',-0.355,0.190
'20:11.494',-0.330,0.175
'20:11.497',-0.335,0.150
'20:11.500',-0.345,0.160
'20:11.503',-0.355,0.150
'20:11.506',-0.350,0.175
'20:11.508',-0.355,0.185
'20:11.511',-0.330,0.180
'20:11.514',-0.335,0.185
'20:11.517',-0.350,0.160
'20:11.519',-0.350,0.155
'20:11.522',-0.355,0.175
'20:11.525',-0.340,0.185
'20:11.528',-0.320,0.185
'20:11.531',-0.325,0.170
'20:11.533',-0.330,0.150
'20:11.536',-0.340,0.145
'20:11.539',-0.340,0.160
'20:11.542',-0.330,0.175
'20:11.544',-0.320,0.180
'20:11.547',-0.325,0.165
'20:11.550',-0.335,0.140
'20:11.553',-0.340,0.155
'20:11.556',-0.340,0.165
'20:11.558',-0.325,0.175
'20:11.561',-0.315,0.170
'20:11.564',-0.330,0.185
'20:11.567',-0.345,0.195
'20:11.569',-0.360,0.200
'20:11.572',-0.310,0.210
'20:11.575',-0.205,0.230
'20:11.578',-0.065,0.185
'20:11.581',0.060,0.110
'20:11.583',0.195,0.050
'20:11.586',0.350,-0.010
'20:11.589',0.495,-0.070
'20:11.592',0.605,-0.095
'20:11.594',0.625,-0.180
'20:11.597',0.495,-0.220
'20:11.600',0.310,-0.230
'20:11.603',0.115,-0.210
'20:11.606',-0.165,-0.180
'20:11.608',-0.515,-0.105
'20:11.611',-0.810,-0.040
'20:11.614',-0.985,-0.010
'20:11.617',-0.985,0.025
'20:11.619',-0.855,0.075
'20:11.622',-0.720,0.130
'20:11.625',-0.615,0.165
'20:11.628',-0.520,0.170
'20:11.631',-0.435,0.135
'20:11.633',-0.395,0.130
'20:11.636',-0.375,0.125
'20:11.639',-0.350,0.150
'20:11.642',-0.345,0.150
'20:11.644',-0.300,0.170
'20:11.647',-0.305,0.155
'20:11.650',-0.315,0.155
'20:11.653',-0.315,0.140
'20:11.656',-0.315,0.170
'20:11.658',-0.305,0.165
'20:11.661',-0.295,0.170
'20:11.664',-0.285,0.160
'20:11.667',-0.285,0.140
'20:11.669',-0.285,0.150
'20:11.672',-0.255,0.140
'20:11.675',-0.245,0.145
'20:11.678',-0.220,0.155
'20:11.681',-0.225,0.155
'20:11.683',-0.220,0.135
'20:11.686',-0.220,0.135
'20:11.689',-0.195,0.145
'20:11.692',-0.170,0.150
'20:11.694',-0.155,0.145
'20:11.697',-0.145,0.135
'20:11.700',-0.140,0.120
'20:11.703',-0.130,0.125
'20:11.706',-0.110,0.130
'20:11.708',-0.080,0.135
'20:11.711',-0.045,0.130
'20:11.714',-0.035,0.125
'20:11.717',-0.030,0.095
'20:11.719',-0.010,0.095
'20:11.722',0.010,0.100
'20:11.725',0.030,0.110
'20:11.728',0.040,0.115
'20:11.731',0.045,0.085
'20:11.733',0.050,0.085
'20:11.736',0.060,0.075
'20:11.739',0.070,0.095
'20:11.742',0.105,0.105
'20:11.744',0.120,0.100
'20:11.747',0.115,0.100
'20:11.750',0.105,0.065
'20:11.753',0.105,0.090
'20:11.756',0.120,0.090
'20:11.758',0.120,0.090
'20:11.761',0.140,0.100
'20:11.764',0.130,0.090
'20:11.767',0.110,0.085
'20:11.769',0.085,0.080
'20:11.772',0.070,0.095
'20:11.775',0.070,0.120
'20:11.778',0.075,0.125
'20:11.781',0.065,0.120
'20:11.783',0.030,0.105
'20:11.786',-0.010,0.100
'20:11.789',-0.030,0.125
'20:11.792',-0.045,0.145
'20:11.794',-0.065,0.150
'20:11.797',-0.100,0.150
'20:11.800',-0.140,0.135
'20:11.803',-0.165,0.130
'20:11.806',-0.200,0.150
'20:11.808',-0.205,0.155
'20:11.811',-0.205,0.165
'20:11.814',-0.225,0.165
'20:11.817',-0.255,0.145
'20:11.819',-0.285,0.145
'20:11.822',-0.290,0.160
'20:11.825',-0.295,0.170
'20:11.828',-0.280,0.190
'20:11.831',-0.285,0.165
'20:11.833',-0.315,0.155
'20:11.836',-0.325,0.145
'20:11.839',-0.330,0.165
'20:11.842',-0.325,0.170
'20:11.844',-0.310,0.165
'20:11.847',-0.330,0.170
'20:11.850',-0.345,0.150
'20:11.853',-0.345,0.155
'20:11.856',-0.345,0.165
'20:11.858',-0.325,0.165
'20:11.861',-0.305,0.175
'20:11.864',-0.310,0.155
'20:11.867',-0.320,0.145
'20:11.869',-0.340,0.140
'20:11.872',-0.335,0.170
'20:11.875',-0.325,0.175
'20:11.878',-0.310,0.170
'20:11.881',-0.315,0.165
'20:11.883',-0.320,0.155
'20:11.886',-0.330,0.145
'20:11.889',-0.325,0.165
'20:11.892',-0.300,0.175
'20:11.894',-0.285,0.190
'20:11.897',-0.270,0.180
'20:11.900',-0.275,0.165
'20:11.903',-0.275,0.180
'20:11.906',-0.275,0.185
'20:11.908',-0.260,0.195
'20:11.911',-0.250,0.205
'20:11.914',-0.245,0.195
'20:11.917',-0.255,0.185
'20:11.919',-0.245,0.175
'20:11.922',-0.240,0.180
'20:11.925',-0.225,0.190
'20:11.928',-0.200,0.195
'20:11.931',-0.205,0.155
'20:11.933',-0.235,0.160
'20:11.936',-0.260,0.150
'20:11.939',-0.250,0.140
'20:11.942',-0.255,0.165
'20:11.944',-0.240,0.155
'20:11.947',-0.270,0.150
'20:11.950',-0.290,0.125
'20:11.953',-0.325,0.120
'20:11.956',-0.330,0.120
'20:11.958',-0.300,0.150
'20:11.961',-0.285,0.140
'20:11.964',-0.285,0.150
'20:11.967',-0.290,0.150
'20:11.969',-0.315,0.135
'20:11.972',-0.340,0.155
'20:11.975',-0.335,0.165
'20:11.978',-0.325,0.170
'20:11.981',-0.325,0.155
'20:11.983',-0.330,0.120
'20:11.986',-0.345,0.140
'20:11.989',-0.340,0.155
'20:11.992',-0.330,0.155
'20:11.994',-0.325,0.150
'20:11.997',-0.335,0.145
'20:12.000',-0.340,0.135
'20:12.003',-0.355,0.140
'20:12.006',-0.360,0.150
'20:12.008',-0.340,0.170
'20:12.011',-0.330,0.165
'20:12.014',-0.315,0.145
'20:12.017',-0.320,0.145
'20:12.019',-0.335,0.145
'20:12.022',-0.345,0.160
'20:12.025',-0.325,0.185
'20:12.028',-0.335,0.180
'20:12.031',-0.335,0.180
'20:12.033',-0.345,0.155
'20:12.036',-0.350,0.145
'20:12.039',-0.355,0.170
'20:12.042',-0.335,0.180
'20:12.044',-0.320,0.180
'20:12.047',-0.315,0.160
'20:12.050',-0.330,0.150
'20:12.053',-0.330,0.140
'20:12.056',-0.335,0.170
'20:12.058',-0.315,0.190
'20:12.061',-0.305,0.180
'20:12.064',-0.315,0.165
'20:12.067',-0.335,0.135
'20:12.069',-0.350,0.150
'20:12.072',-0.345,0.165
'20:12.075',-0.335,0.185
'20:12.078',-0.330,0.215
'20:12.081',-0.315,0.215
'20:12.083',-0.265,0.195
'20:12.086',-0.185,0.165
'20:12.089',-0.055,0.140
'20:12.092',0.090,0.105
'20:12.094',0.235,0.065
'20:12.097',0.385,-0.005
'20:12.100',0.510,-0.070
'20:12.103',0.590,-0.130
'20:12.106',0.625,-0.160
'20:12.108',0.580,-0.190
'20:12.111',0.470,-0.210
'20:12.114',0.320,-0.220
'20:12.117',0.100,-0.200
'20:12.119',-0.180,-0.175
'20:12.122',-0.495,-0.110
'20:12.125',-0.760,-0.045
'20:12.128',-0.940,-0.015
'20:12.131',-0.960,0.005
'20:12.133',-0.890,0.055
'20:12.136',-0.780,0.095
'20:12.139',-0.690,0.125
'20:12.142',-0.620,0.165
'20:12.144',-0.525,0.160
'20:12.147',-0.460,0.160
'20:12.150',-0.415,0.125
'20:12.153',-0.390,0.135
'20:12.156',-0.370,0.145
'20:12.158',-0.345,0.155
'20:12.161',-0.320,0.165
'20:12.164',-0.315,0.170
'20:12.167',-0.325,0.170
'20:12.169',-0.325,0.160
'20:12.172',-0.305,0.155
'20:12.175',-0.290,0.180
'20:12.178',-0.265,0.175
'20:12.181',-0.285,0.150
'20:12.183',-0.275,0.135
'20:12.186',-0.275,0.135
'20:12.189',-0.270,0.140
'20:12.192',-0.260,0.165
'20:12.194',-0.250,0.160
'20:12.197',-0.240,0.155
'20:12.200',-0.250,0.140
'20:12.203',-0.240,0.145
'20:12.206',-0.235,0.145
'20:12.208',-0.210,0.160
'20:12.211',-0.185,0.165
'20:12.214',-0.180,0.140
'20:12.217',-0.185,0.135
'20:12.219',-0.175,0.135
'20:12.222',-0.150,0.130
'20:12.225',-0.135,0.140
'20:12.228',-0.135,0.145
'20:12.231',-0.125,0.130
'20:12.233',-0.115,0.110
'20:12.236',-0.100,0.115
'20:12.239',-0.080,0.120
'20:12.242',-0.060,0.130
'20:12.244',-0.030,0.130
'20:12.247',-0.020,0.100
'20:12.250',-0.015,0.090
'20:12.253',-0.015,0.095
'20:12.256',0.015,0.100
'20:12.258',0.035,0.115
'20:12.261',0.050,0.115
'20:12.264',0.075,0.095
'20:12.267',0.065,0.090
'20:12.269',0.055,0.080
'20:12.272',0.055,0.090
'20:12.275',0.085,0.105
'20:12.278',0.105,0.105
'20:12.281',0.110,0.090
'20:12.283',0.105,0.070
'20:12.286',0.095,0.080
'20:12.289',0.095,0.085
'20:12.292',0.100,0.110
'20:12.294',0.105,0.110
'20:12.297',0.105,0.100
'20:12.300',0.095,0.085
'20:12.303',0.080,0.090
'20:12.306',0.075,0.115
'20:12.308',0.070,0.120
'20:12.311',0.075,0.120
'20:12.314',0.055,0.110
'20:12.317',0.015,0.120
'20:12.319',-0.020,0.110
'20:12.322',-0.035,0.130
'20:12.325',-0.050,0.150
'20:12.328',-0.045,0.150
'20:12.331',-0.065,0.155
'20:12.333',-0.110,0.145
'20:12.336',-0.145,0.135
'20:12.339',-0.160,0.155
'20:12.342',-0.165,0.175
'20:12.344',-0.170,0.180
'20:12.347',-0.180,0.165
'20:12.350',-0.205,0.145
'20:12.353',-0.245,0.145
'20:12.356',-0.260,0.165
'20:12.358',-0.260,0.180
'20:12.361',-0.260,0.175
'20:12.364',-0.270,0.170
'20:12.367',-0.295,0.150
'20:12.369',-0.315,0.150
'20:12.372',-0.305,0.165
'20:12.375',-0.295,0.185
'20:12.378',-0.285,0.185
'20:12.381',-0.295,0.175
'20:12.383',-0.315,0.150
'20:12.386',-0.325,0.155
'20:12.389',-0.325,0.170
'20:12.392',-0.320,0.170
'20:12.394',-0.315,0.180
'20:12.397',-0.330,0.175
'20:12.400',-0.335,0.160
'20:12.403',-0.345,0.155
'20:12.406',-0.340,0.165
'20:12.408',-0.330,0.175
'20:12.411',-0.320,0.175
'20:12.414',-0.320,0.160
'20:12.417',-0.330,0.160
'20:12.419',-0.335,0.165
'20:12.422',-0.330,0.165
'20:12.425',-0.325,0.170
'20:12.428',-0.310,0.195
'20:12.431',-0.310,0.180
'20:12.433',-0.325,0.165
'20:12.436',-0.335,0.165
'20:12.439',-0.325,0.185
'20:12.442',-0.300,0.205
'20:12.444',-0.295,0.205
'20:12.447',-0.295,0.195
'20:12.450',-0.305,0.185
'20:12.453',-0.310,0.185
'20:12.456',-0.295,0.215
'20:12.458',-0.275,0.215
'20:12.461',-0.235,0.220
'20:12.464',-0.230,0.200
'20:12.467',-0.235,0.195
'20:12.469',-0.240,0.195
'20:12.472',-0.235,0.180
'20:12.475',-0.230,0.195
'20:12.478',-0.220,0.185
'20:12.481',-0.240,0.170
'20:12.483',-0.260,0.135
'20:12.486',-0.290,0.140
'20:12.489',-0.290,0.160
'20:12.492',-0.275,0.155
'20:12.494',-0.260,0.165
'20:12.497',-0.275,0.140
'20:12.500',-0.300,0.135
'20:12.503',-0.325,0.130
'20:12.506',-0.315,0.145
'20:12.508',-0.295,0.145
'20:12.511',-0.275,0.165
'20:12.514',-0.290,0.160
'20:12.517',-0.300,0.150
'20:12.519',-0.350,0.155
'20:12.522',-0.345,0.165
'20:12.525',-0.335,0.175
'20:12.528',-0.325,0.175
'20:12.531',-0.340,0.160
'20:12.533',-0.345,0.140
'20:12.536',-0.360,0.145
'20:12.539',-0.350,0.155
'20:12.542',-0.335,0.180
'20:12.544',-0.320,0.165
'20:12.547',-0.320,0.145
'20:12.550',-0.335,0.160
'20:12.553',-0.360,0.145
'20:12.556',-0.360,0.155
'20:12.558',-0.345,0.165
'20:12.561',-0.335,0.180
'20:12.564',-0.345,0.155
'20:12.567',-0.365,0.150
'20:12.569',-0.375,0.150
'20:12.572',-0.370,0.150
'20:12.575',-0.350,0.160
'20:12.578',-0.330,0.165
'20:12.581',-0.340,0.150
'20:12.583',-0.350,0.150
'20:12.586',-0.355,0.145
'20:12.589',-0.365,0.155
'20:12.592',-0.345,0.170
'20:12.594',-0.330,0.165
'20:12.597',-0.325,0.165
'20:12.600',-0.340,0.150
'20:12.603',-0.355,0.140
'20:12.606',-0.350,0.145
'20:12.608',-0.325,0.160
'20:12.611',-0.320,0.175
'20:12.614',-0.330,0.165
'20:12.617',-0.325,0.145
'20:12.619',-0.355,0.150
'20:12.622',-0.365,0.175
'20:12.625',-0.365,0.210
'20:12.628',-0.320,0.225
'20:12.631',-0.240,0.200
'20:12.633',-0.110,0.150
'20:12.636',0.055,0.105
'20:12.639',0.220,0.075
'20:12.642',0.405,0.025
'20:12.644',0.595,-0.040
'20:12.647',0.705,-0.125
'20:12.650',0.730,-0.205
'20:12.653',0.605,-0.255
'20:12.656',0.430,-0.260
'20:12.658',0.265,-0.250
'20:12.661',0.040,-0.225
'20:12.664',-0.275,-0.190
'20:12.667',-0.630,-0.150
'20:12.669',-0.880,-0.105
'20:12.672',-1.020,-0.035
'20:12.675',-0.955,0.040
'20:12.678',-0.825,0.105
'20:12.681',-0.705,0.125
'20:12.683',-0.640,0.140
'20:12.686',-0.570,0.145
'20:12.689',-0.495,0.140
'20:12.692',-0.425,0.150
'20:12.694',-0.365,0.155
'20:12.697',-0.365,0.155
'20:12.700',-0.350,0.135
'20:12.703',-0.350,0.135
'20:12.706',-0.345,0.155
'20:12.708',-0.305,0.170
'20:12.711',-0.295,0.175
'20:12.714',-0.300,0.165
'20:12.717',-0.315,0.140
'20:12.719',-0.325,0.155
'20:12.722',-0.310,0.170
'20:12.725',-0.290,0.190
'20:12.728',-0.250,0.180
'20:12.731',-0.250,0.175
'20:12.733',-0.245,0.165
'20:12.736',-0.250,0.150
'20:12.739',-0.245,0.170
'20:12.742',-0.210,0.180
'20:12.744',-0.215,0.170
'20:12.747',-0.210,0.175
'20:12.750',-0.215,0.155
'20:12.753',-0.210,0.150
'20:12.756',-0.200,0.155
'20:12.758',-0.165,0.185
'20:12.761',-0.135,0.170
'20:12.764',-0.145,0.150
'20:12.767',-0.140,0.130
'20:12.769',-0.145,0.135
'20:12.772',-0.130,0.130
'20:12.775',-0.110,0.175
'20:12.778',-0.075,0.165
'20:12.781',-0.050,0.145
'20:12.783',-0.045,0.120
'20:12.786',-0.055,0.120
'20:12.789',-0.045,0.140
'20:12.792',-0.015,0.135
'20:12.794',0.005,0.140
'20:12.797',0.030,0.125
'20:12.800',0.030,0.105
'20:12.803',0.030,0.105
'20:12.806',0.045,0.130
'20:12.808',0.065,0.140
'20:12.811',0.085,0.135
'20:12.814',0.085,0.125
'20:12.817',0.085,0.110
'20:12.819',0.085,0.105
'20:12.822',0.105,0.115
'20:12.825',0.115,0.130
'20:12.828',0.125,0.115
'20:12.831',0.120,0.110
'20:12.833',0.110,0.095
'20:12.836',0.095,0.100
'20:12.839',0.110,0.110
'20:12.842',0.115,0.115
'20:12.844',0.135,0.135
'20:12.847',0.115,0.135
'20:12.850',0.085,0.105
'20:12.853',0.060,0.120
'20:12.856',0.060,0.125
'20:12.858',0.045,0.150
'20:12.861',0.035,0.150
'20:12.864',0.005,0.135
'20:12.867',-0.025,0.140
'20:12.869',-0.070,0.140
'20:12.872',-0.085,0.150
'20:12.875',-0.095,0.175
'20:12.878',-0.100,0.170
'20:12.881',-0.115,0.170
'20:12.883',-0.155,0.165
'20:12.886',-0.180,0.155
'20:12.889',-0.195,0.170
'20:12.892',-0.200,0.190
'20:12.894',-0.205,0.185
'20:12.897',-0.225,0.190
'20:12.900',-0.240,0.170
'20:12.903',-0.260,0.155
'20:12.906',-0.270,0.175
'20:12.908',-0.275,0.180
'20:12.911',-0.280,0.190
'20:12.914',-0.295,0.180
'20:12.917',-0.320,0.170
'20:12.919',-0.325,0.180
'20:12.922',-0.320,0.170
'20:12.925',-0.310,0.195
'20:12.928',-0.295,0.200
'20:12.931',-0.315,0.190
'20:12.933',-0.325,0.175
'20:12.936',-0.335,0.170
'20:12.939',-0.325,0.190
'20:12.942',-0.315,0.195
'20:12.944',-0.300,0.195
'20:12.947',-0.305,0.180
'20:12.950',-0.315,0.180
'20:12.953',-0.325,0.180
'20:12.956',-0.330,0.205
'20:12.958',-0.315,0.200
'20:12.961',-0.305,0.200
'20:12.964',-0.315,0.185
'20:12.967',-0.325,0.180
'20:12.969',-0.335,0.185
'20:12.972',-0.325,0.205
'20:12.975',-0.305,0.220
'20:12.978',-0.295,0.215
'20:12.981',-0.290,0.210
'20:12.983',-0.295,0.205
'20:12.986',-0.285,0.205
'20:12.989',-0.275,0.225
'20:12.992',-0.270,0.240
'20:12.994',-0.265,0.225
'20:12.997',-0.265,0.225
'20:13.000',-0.270,0.205
'20:13.003',-0.275,0.210
'20:13.006',-0.250,0.220
'20:13.008',-0.225,0.235
'20:13.011',-0.215,0.235
'20:13.014',-0.215,0.210
'20:13.017',-0.215,0.200
'20:13.019',-0.205,0.200
'20:13.022',-0.215,0.190
'20:13.025',-0.220,0.200
'20:13.028',-0.225,0.190
'20:13.031',-0.255,0.175
'20:13.033',-0.275,0.170
'20:13.036',-0.290,0.160
'20:13.039',-0.290,0.160
'20:13.042',-0.295,0.185
'20:13.044',-0.290,0.175
'20:13.047',-0.300,0.155
'20:13.050',-0.335,0.170
'20:13.053',-0.345,0.165
'20:13.056',-0.325,0.165
'20:13.058',-0.300,0.190
'20:13.061',-0.290,0.200
'20:13.064',-0.300,0.175
'20:13.067',-0.340,0.165
'20:13.069',-0.365,0.160
'20:13.072',-0.355,0.185
'20:13.075',-0.340,0.205
'20:13.078',-0.325,0.215
'20:13.081',-0.325,0.200
'20:13.083',-0.355,0.185
'20:13.086',-0.365,0.170
'20:13.089',-0.365,0.175
'20:13.092',-0.350,0.200
'20:13.094',-0.330,0.205
'20:13.097',-0.345,0.190
'20:13.100',-0.355,0.165
'20:13.103',-0.370,0.170
'20:13.106',-0.365,0.195
'20:13.108',-0.340,0.200
'20:13.111',-0.320,0.200
'20:13.114',-0.325,0.190
'20:13.117',-0.340,0.175
'20:13.119',-0.355,0.165
'20:13.122',-0.340,0.190
'20:13.125',-0.345,0.190
'20:13.128',-0.335,0.200
'20:13.131',-0.330,0.185
'20:13.133',-0.350,0.180
'20:13.136',-0.355,0.165
'20:13.139',-0.345,0.190
'20:13.142',-0.335,0.215
'20:13.144',-0.325,0.215
'20:13.147',-0.340,0.190
'20:13.150',-0.335,0.175
'20:13.153',-0.350,0.175
'20:13.156',-0.345,0.190
'20:13.158',-0.330,0.200
'20:13.161',-0.310,0.220
'20:13.164',-0.310,0.195
'20:13.167',-0.330,0.175
'20:13.169',-0.345,0.160
'20:13.172',-0.350,0.185
'20:13.175',-0.345,0.230
'20:13.178',-0.330,0.230
'20:13.181',-0.340,0.235
'20:13.183',-0.350,0.230
'20:13.186',-0.335,0.235
'20:13.189',-0.235,0.240
'20:13.192',-0.115,0.235
'20:13.194',0.040,0.195
'20:13.197',0.180,0.145
'20:13.200',0.295,0.085
'20:13.203',0.415,0.030
'20:13.206',0.570,-0.005
'20:13.208',0.690,-0.040
'20:13.211',0.765,-0.100
'20:13.214',0.770,-0.175
'20:13.217',0.680,-0.245
'20:13.219',0.495,-0.275
'20:13.222',0.335,-0.260
'20:13.225',0.210,-0.240
'20:13.228',0.000,-0.225
'20:13.231',-0.330,-0.180
'20:13.233',-0.640,-0.145
'20:13.236',-0.895,-0.090
'20:13.239',-0.985,-0.015
'20:13.242',-0.920,0.055
'20:13.244',-0.785,0.135
'20:13.247',-0.690,0.170
'20:13.250',-0.625,0.165
'20:13.253',-0.565,0.165
'20:13.256',-0.475,0.190
'20:13.258',-0.405,0.200
'20:13.261',-0.365,0.195
'20:13.264',-0.360,0.180
'20:13.267',-0.360,0.175
'20:13.269',-0.355,0.165
'20:13.272',-0.345,0.180
'20:13.275',-0.330,0.205
'20:13.278',-0.295,0.215
'20:13.281',-0.295,0.200
'20:13.283',-0.315,0.185
'20:13.286',-0.315,0.190
'20:13.289',-0.290,0.190
'20:13.292',-0.275,0.205
'20:13.294',-0.255,0.205
'20:13.297',-0.270,0.180
'20:13.300',-0.270,0.165
'20:13.303',-0.280,0.170
'20:13.306',-0.275,0.190
'20:13.308',-0.255,0.195
'20:13.311',-0.240,0.195
'20:13.314',-0.245,0.200
'20:13.317',-0.245,0.175
'20:13.319',-0.240,0.175
'20:13.322',-0.215,0.190
'20:13.325',-0.195,0.185
'20:13.328',-0.170,0.185
'20:13.331',-0.170,0.180
'20:13.333',-0.170,0.165
'20:13.336',-0.165,0.160
'20:13.339',-0.140,0.160
'20:13.342',-0.130,0.185
'20:13.344',-0.110,0.180
'20:13.347',-0.100,0.170
'20:13.350',-0.090,0.145
'20:13.353',-0.075,0.140
'20:13.356',-0.055,0.150
'20:13.358',-0.030,0.150
'20:13.361',-0.010,0.165
'20:13.364',0.005,0.145
'20:13.367',0.010,0.140
'20:13.369',0.015,0.120
'20:13.372',0.025,0.135
'20:13.375',0.040,0.150
'20:13.378',0.080,0.150
'20:13.381',0.080,0.130
'20:13.383',0.065,0.120
'20:13.386',0.060,0.120
'20:13.389',0.070,0.110
'20:13.392',0.090,0.135
'20:13.394',0.110,0.140
'20:13.397',0.110,0.125
'20:13.400',0.095,0.120
'20:13.403',0.085,0.105
'20:13.406',0.090,0.120
'20:13.408',0.110,0.150
'20:13.411',0.120,0.135
'20:13.414',0.120,0.125
'20:13.417',0.100,0.115
'20:13.419',0.100,0.120
'20:13.422',0.085,0.130
'20:13.425',0.095,0.130
'20:13.428',0.100,0.160
'20:13.431',0.075,0.135
'20:13.433',0.045,0.130
'20:13.436',0.020,0.140
'20:13.439',0.005,0.145
'20:13.442',-0.005,0.165
'20:13.444',-0.015,0.175
'20:13.447',-0.055,0.175
'20:13.450',-0.090,0.170
'20:13.453',-0.130,0.160
'20:13.456',-0.140,0.180
'20:13.458',-0.145,0.205
'20:13.461',-0.150,0.210
'20:13.464',-0.170,0.205
'20:13.467',-0.210,0.190
'20:13.469',-0.250,0.180
'20:13.472',-0.265,0.195
'20:13.475',-0.265,0.205
'20:13.478',-0.265,0.220
'20:13.481',-0.285,0.215
'20:13.483',-0.300,0.195
'20:13.486',-0.320,0.205
'20:13.489',-0.320,0.205
'20:13.492',-0.310,0.220
'20:13.494',-0.290,0.210
'20:13.497',-0.295,0.215
'20:13.500',-0.315,0.190
'20:13.503',-0.330,0.195
'20:13.506',-0.330,0.205
'20:13.508',-0.330,0.225
'20:13.511',-0.315,0.225
'20:13.514',-0.330,0.220
'20:13.517',-0.345,0.195
'20:13.519',-0.355,0.200
'20:13.522',-0.365,0.200
'20:13.525',-0.340,0.215
'20:13.528',-0.330,0.230
'20:13.531',-0.335,0.220
'20:13.533',-0.340,0.200
'20:13.536',-0.365,0.185
'20:13.539',-0.360,0.205
'20:13.542',-0.335,0.205
'20:13.544',-0.325,0.210
'20:13.547',-0.325,0.215
'20:13.550',-0.335,0.190
'20:13.553',-0.350,0.195
'20:13.556',-0.345,0.200
'20:13.558',-0.345,0.210
'20:13.561',-0.330,0.225
'20:13.564',-0.320,0.220
'20:13.567',-0.315,0.190
'20:13.569',-0.335,0.205
'20:13.572',-0.330,0.225
'20:13.575',-0.320,0.240
'20:13.578',-0.290,0.245
'20:13.581',-0.300,0.235
'20:13.583',-0.305,0.220
'20:13.586',-0.300,0.230
'20:13.589',-0.310,0.230
'20:13.592',-0.275,0.255
'20:13.594',-0.250,0.255
'20:13.597',-0.250,0.240
'20:13.600',-0.255,0.210
'20:13.603',-0.245,0.210
'20:13.606',-0.250,0.220
'20:13.608',-0.245,0.225
'20:13.611',-0.255,0.220
'20:13.614',-0.255,0.200
'20:13.617',-0.275,0.165
'20:13.619',-0.305,0.165
'20:13.622',-0.320,0.175
'20:13.625',-0.300,0.190
'20:13.628',-0.300,0.180
'20:13.631',-0.310,0.175
'20:13.633',-0.320,0.155
'20:13.636',-0.345,0.165
'20:13.639',-0.345,0.180
'20:13.642',-0.335,0.195
'20:13.644',-0.320,0.190
'20:13.647',-0.315,0.195
'20:13.650',-0.340,0.190
'20:13.653',-0.370,0.180
'20:13.656',-0.400,0.185
'20:13.658',-0.380,0.200
'20:13.661',-0.365,0.190
'20:13.664',-0.360,0.190
'20:13.667',-0.375,0.185
'20:13.669',-0.380,0.170
'20:13.672',-0.385,0.170
'20:13.675',-0.370,0.190
'20:13.678',-0.355,0.195
'20:13.681',-0.360,0.180
'20:13.683',-0.385,0.160
'20:13.686',-0.395,0.155
'20:13.689',-0.390,0.180
'20:13.692',-0.375,0.200
'20:13.694',-0.360,0.190
'20:13.697',-0.365,0.180
'20:13.700',-0.375,0.170
'20:13.703',-0.390,0.165
'20:13.706',-0.375,0.180
'20:13.708',-0.360,0.200
'20:13.711',-0.350,0.210
'20:13.714',-0.370,0.190
'20:13.717',-0.370,0.180
'20:13.719',-0.385,0.175
'20:13.722',-0.375,0.185
'20:13.725',-0.365,0.190
'20:13.728',-0.345,0.200
'20:13.731',-0.360,0.200
'20:13.733',-0.365,0.165
'20:13.736',-0.370,0.165
'20:13.739',-0.375,0.185
'20:13.742',-0.360,0.200
'20:13.744',-0.345,0.210
'20:13.747',-0.345,0.180
'20:13.750',-0.345,0.175
'20:13.753',-0.380,0.175
'20:13.756',-0.370,0.195
'20:13.758',-0.360,0.210
'20:13.761',-0.360,0.235
'20:13.764',-0.345,0.235
'20:13.767',-0.290,0.230
'20:13.769',-0.210,0.200
'20:13.772',-0.060,0.185
'20:13.775',0.120,0.150
'20:13.778',0.265,0.085
